[dotenv@17.3.1] injecting env (18) from .env -- tip: 🔐 prevent committing .env to code: https://dotenvx.com/precommit
✅ Background jobs started
✅ SKU Tracking System initialized
✅ Server running on port 4000
✅ MongoDB connected
✅ Default categories and brands seeded
>>> 2026-09-13T21:26:44.929Z POST /getcart from ::1
>>> 2026-09-13T21:26:44.976Z POST /getcart from ::1
>>> 2026-09-13T21:26:45.006Z GET /userfavorites from ::1
>>> 2026-09-13T21:26:45.009Z GET /user/profile from ::1
>>> 2026-09-13T21:26:45.011Z GET /userfavorites from ::1
>>> 2026-09-13T21:26:45.055Z GET /user/profile from ::1
>>> 2026-09-13T21:26:45.127Z GET /allproducts from ::1
>>> 2026-09-13T21:26:45.180Z GET /allproducts from ::1
>>> 2026-09-13T21:26:45.181Z GET /allproducts from ::1
>>> 2026-09-13T21:26:45.183Z GET /allproducts from ::1
>>> 2026-09-13T21:26:47.578Z POST /getcart from ::1
>>> 2026-09-13T21:26:47.623Z GET /userfavorites from ::1
>>> 2026-09-13T21:26:47.629Z GET /user/profile from ::1
>>> 2026-09-13T21:26:47.661Z POST /getcart from ::1
>>> 2026-09-13T21:26:47.663Z GET /userfavorites from ::1
>>> 2026-09-13T21:26:47.704Z GET /user/profile from ::1
>>> 2026-09-13T21:26:47.749Z GET /allproducts from ::1
>>> 2026-09-13T21:26:48.029Z GET /allproducts from ::1
>>> 2026-09-13T21:26:48.033Z GET /allproducts from ::1
>>> 2026-09-13T21:26:48.065Z GET /allproducts from ::1
>>> 2026-09-13T21:27:22.754Z GET /allproducts from ::1
>>> 2026-09-13T21:27:23.000Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T21:27:25.046Z GET /user/profile from ::1
>>> 2026-09-13T21:27:25.050Z POST /getcart from ::1
>>> 2026-09-13T21:27:25.052Z GET /userfavorites from ::1
>>> 2026-09-13T21:27:25.063Z GET /allproducts from ::1
>>> 2026-09-13T21:27:25.175Z GET /allproducts from ::1
>>> 2026-09-13T21:27:25.302Z GET /allproducts from ::1
>>> 2026-09-13T21:27:30.715Z GET /allproducts from ::1
>>> 2026-09-13T21:27:35.370Z GET /allproducts from ::1
>>> 2026-09-13T21:27:39.445Z GET /allproducts from ::1
>>> 2026-09-13T21:27:47.648Z POST /getcart from ::1
>>> 2026-09-13T21:27:47.721Z GET /user/profile from ::1
>>> 2026-09-13T21:27:47.723Z GET /myreviews from ::1
>>> 2026-09-13T21:27:47.725Z GET /userfavorites from ::1
>>> 2026-09-13T21:27:47.726Z GET /orderhistory?page=1&limit=1&status=all from ::1
[OrderHistory] User: 6a24564570942048bfcc7092, Status Filter: all
[OrderHistory] Final Query: {"$or":[{"userId":"6a24564570942048bfcc7092"},{"user":"6a24564570942048bfcc7092"},{"userId":"6a24564570942048bfcc7092"},{"user":"6a24564570942048bfcc7092"}]}
>>> 2026-09-13T21:27:47.788Z GET /allproducts from ::1
>>> 2026-09-13T21:27:48.034Z GET /allproducts from ::1
>>> 2026-09-13T21:27:52.337Z GET /getsavedaddresses from ::1
>>> 2026-09-13T21:27:55.079Z GET /orderhistory?page=1&limit=1&status=all from ::1
[OrderHistory] User: 6a24564570942048bfcc7092, Status Filter: all
[OrderHistory] Final Query: {"$or":[{"userId":"6a24564570942048bfcc7092"},{"user":"6a24564570942048bfcc7092"},{"userId":"6a24564570942048bfcc7092"},{"user":"6a24564570942048bfcc7092"}]}
>>> 2026-09-13T21:27:55.123Z GET /myreviews from ::1
>>> 2026-09-13T21:27:56.938Z GET /my-vouchers from ::1
>>> 2026-09-13T21:27:59.608Z GET /orderhistory?page=1&limit=1&status=all from ::1
[OrderHistory] User: 6a24564570942048bfcc7092, Status Filter: all
[OrderHistory] Final Query: {"$or":[{"userId":"6a24564570942048bfcc7092"},{"user":"6a24564570942048bfcc7092"},{"userId":"6a24564570942048bfcc7092"},{"user":"6a24564570942048bfcc7092"}]}
>>> 2026-09-13T21:27:59.650Z GET /myreviews from ::1
>>> 2026-09-13T21:28:04.173Z POST /getcart from ::1
>>> 2026-09-13T21:28:04.214Z GET /userfavorites from ::1
>>> 2026-09-13T21:28:04.223Z POST /getcart from ::1
>>> 2026-09-13T21:28:04.249Z GET /user/profile from ::1
>>> 2026-09-13T21:28:04.309Z GET /allproducts from ::1
>>> 2026-09-13T21:28:04.353Z GET /allproducts from ::1
>>> 2026-09-13T21:28:04.428Z GET /allproducts from ::1
>>> 2026-09-13T21:28:08.172Z POST /getcart from ::1
>>> 2026-09-13T21:28:08.206Z GET /userfavorites from ::1
>>> 2026-09-13T21:28:08.306Z GET /allproducts from ::1
>>> 2026-09-13T21:28:08.345Z GET /allproducts from ::1
>>> 2026-09-13T21:28:10.195Z POST /getcart from ::1
>>> 2026-09-13T21:28:10.228Z GET /userfavorites from ::1
>>> 2026-09-13T21:28:10.314Z GET /allproducts from ::1
>>> 2026-09-13T21:28:10.354Z GET /allproducts from ::1
>>> 2026-09-13T21:28:12.885Z POST /getcart from ::1
>>> 2026-09-13T21:28:12.920Z GET /userfavorites from ::1
>>> 2026-09-13T21:28:13.021Z GET /allproducts from ::1
>>> 2026-09-13T21:28:13.121Z GET /allproducts from ::1
>>> 2026-09-13T21:28:13.808Z POST /getcart from ::1
>>> 2026-09-13T21:28:13.847Z GET /userfavorites from ::1
>>> 2026-09-13T21:28:13.852Z GET /user/profile from ::1
>>> 2026-09-13T21:28:14.097Z GET /allproducts from ::1
>>> 2026-09-13T21:28:14.140Z GET /allproducts from ::1
>>> 2026-09-13T21:28:22.750Z GET /allproducts from ::1
>>> 2026-09-13T21:28:22.936Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T21:28:32.323Z POST /getcart from ::1
>>> 2026-09-13T21:28:32.362Z GET /userfavorites from ::1
>>> 2026-09-13T21:28:32.364Z POST /getcart from ::1
>>> 2026-09-13T21:28:32.366Z GET /user/profile from ::1
>>> 2026-09-13T21:28:32.367Z GET /userfavorites from ::1
>>> 2026-09-13T21:28:32.462Z GET /user/profile from ::1
>>> 2026-09-13T21:28:32.497Z GET /allproducts from ::1
>>> 2026-09-13T21:28:32.505Z GET /allproducts from ::1
>>> 2026-09-13T21:28:32.506Z GET /allproducts from ::1
>>> 2026-09-13T21:28:32.507Z GET /allproducts from ::1
>>> 2026-09-13T21:28:36.663Z POST /getcart from ::1
>>> 2026-09-13T21:28:36.703Z GET /userfavorites from ::1
>>> 2026-09-13T21:28:36.738Z GET /allproducts from ::1
>>> 2026-09-13T21:28:36.740Z GET /user/profile from ::1
>>> 2026-09-13T21:28:36.785Z GET /allproducts from ::1
>>> 2026-09-13T21:28:36.828Z GET /allproducts from ::1
>>> 2026-09-13T21:28:39.543Z GET /allproducts from ::1
>>> 2026-09-13T21:28:39.582Z GET /allproducts from ::1
>>> 2026-09-13T21:28:41.104Z POST /getcart from ::1
>>> 2026-09-13T21:28:41.146Z GET /userfavorites from ::1
>>> 2026-09-13T21:28:41.189Z GET /user/profile from ::1
>>> 2026-09-13T21:28:41.191Z POST /getcart from ::1
>>> 2026-09-13T21:28:41.194Z GET /userfavorites from ::1
>>> 2026-09-13T21:28:41.231Z GET /user/profile from ::1
>>> 2026-09-13T21:28:41.271Z GET /allproducts from ::1
>>> 2026-09-13T21:28:41.311Z GET /allproducts from ::1
>>> 2026-09-13T21:28:41.346Z GET /allproducts from ::1
>>> 2026-09-13T21:28:41.347Z GET /allproducts from ::1
>>> 2026-09-13T21:28:45.752Z POST /getcart from ::1
>>> 2026-09-13T21:28:45.788Z GET /userfavorites from ::1
>>> 2026-09-13T21:28:45.791Z GET /allproducts from ::1
>>> 2026-09-13T21:28:45.985Z GET /allproducts from ::1
>>> 2026-09-13T21:28:46.028Z GET /allproducts from ::1
>>> 2026-09-13T21:28:48.609Z POST /getcart from ::1
>>> 2026-09-13T21:28:48.651Z GET /userfavorites from ::1
>>> 2026-09-13T21:28:48.655Z GET /allproducts from ::1
>>> 2026-09-13T21:28:49.175Z POST /getcart from ::1
>>> 2026-09-13T21:28:49.215Z GET /userfavorites from ::1
>>> 2026-09-13T21:28:49.218Z GET /userfavorites from ::1
>>> 2026-09-13T21:28:49.250Z GET /user/profile from ::1
>>> 2026-09-13T21:28:49.254Z POST /getcart from ::1
>>> 2026-09-13T21:28:49.292Z GET /user/profile from ::1
>>> 2026-09-13T21:28:49.330Z GET /allproducts from ::1
>>> 2026-09-13T21:28:49.437Z GET /allproducts from ::1
>>> 2026-09-13T21:28:49.495Z GET /allproducts from ::1
>>> 2026-09-13T21:28:49.501Z GET /allproducts from ::1
>>> 2026-09-13T21:28:49.502Z GET /allproducts from ::1
>>> 2026-09-13T21:28:49.605Z GET /allproducts from ::1
>>> 2026-09-13T21:28:50.970Z GET /allproducts from ::1
>>> 2026-09-13T21:28:51.052Z GET /allproducts from ::1
>>> 2026-09-13T21:28:54.651Z POST /getcart from ::1
>>> 2026-09-13T21:28:54.685Z GET /userfavorites from ::1
>>> 2026-09-13T21:28:54.691Z GET /allproducts from ::1
>>> 2026-09-13T21:28:54.871Z GET /allproducts from ::1
>>> 2026-09-13T21:28:54.910Z GET /allproducts from ::1
>>> 2026-09-13T21:28:57.475Z POST /getcart from ::1
>>> 2026-09-13T21:28:57.513Z POST /getcart from ::1
>>> 2026-09-13T21:28:57.516Z GET /userfavorites from ::1
>>> 2026-09-13T21:28:57.549Z GET /userfavorites from ::1
>>> 2026-09-13T21:28:57.552Z GET /user/profile from ::1
>>> 2026-09-13T21:28:57.591Z GET /user/profile from ::1
>>> 2026-09-13T21:28:57.661Z GET /allproducts from ::1
>>> 2026-09-13T21:28:57.662Z GET /allproducts from ::1
>>> 2026-09-13T21:28:57.700Z GET /allproducts from ::1
>>> 2026-09-13T21:28:57.702Z GET /allproducts from ::1
>>> 2026-09-13T21:29:00.227Z GET /allproducts from ::1
>>> 2026-09-13T21:29:00.254Z GET /allproducts from ::1
>>> 2026-09-13T21:29:05.349Z POST /getcart from ::1
>>> 2026-09-13T21:29:05.385Z GET /userfavorites from ::1
>>> 2026-09-13T21:29:05.393Z GET /user/profile from ::1
>>> 2026-09-13T21:29:05.395Z POST /getcart from ::1
>>> 2026-09-13T21:29:05.422Z GET /userfavorites from ::1
>>> 2026-09-13T21:29:05.477Z GET /user/profile from ::1
>>> 2026-09-13T21:29:05.513Z GET /allproducts from ::1
>>> 2026-09-13T21:29:05.515Z GET /allproducts from ::1
>>> 2026-09-13T21:29:05.525Z GET /allproducts from ::1
>>> 2026-09-13T21:29:05.923Z GET /allproducts from ::1
>>> 2026-09-13T21:29:06.969Z GET /allproducts from ::1
>>> 2026-09-13T21:29:07.005Z GET /allproducts from ::1
>>> 2026-09-13T21:29:10.185Z POST /getcart from ::1
>>> 2026-09-13T21:29:10.218Z POST /getcart from ::1
>>> 2026-09-13T21:29:10.221Z GET /userfavorites from ::1
>>> 2026-09-13T21:29:10.278Z GET /userfavorites from ::1
>>> 2026-09-13T21:29:10.280Z GET /user/profile from ::1
>>> 2026-09-13T21:29:10.301Z GET /user/profile from ::1
>>> 2026-09-13T21:29:10.337Z GET /allproducts from ::1
>>> 2026-09-13T21:29:10.392Z GET /allproducts from ::1
>>> 2026-09-13T21:29:10.455Z GET /allproducts from ::1
>>> 2026-09-13T21:29:10.465Z GET /allproducts from ::1
>>> 2026-09-13T21:29:11.882Z GET /allproducts from ::1
>>> 2026-09-13T21:29:11.917Z GET /allproducts from ::1
>>> 2026-09-13T21:29:16.075Z POST /getcart from ::1
>>> 2026-09-13T21:29:16.107Z GET /user/profile from ::1
>>> 2026-09-13T21:29:16.116Z GET /userfavorites from ::1
>>> 2026-09-13T21:29:16.119Z GET /userfavorites from ::1
>>> 2026-09-13T21:29:16.120Z POST /getcart from ::1
>>> 2026-09-13T21:29:16.195Z GET /user/profile from ::1
>>> 2026-09-13T21:29:16.227Z GET /allproducts from ::1
>>> 2026-09-13T21:29:16.520Z GET /allproducts from ::1
>>> 2026-09-13T21:29:16.524Z GET /allproducts from ::1
>>> 2026-09-13T21:29:16.606Z GET /allproducts from ::1
>>> 2026-09-13T21:29:18.377Z GET /allproducts from ::1
>>> 2026-09-13T21:29:18.409Z GET /allproducts from ::1
>>> 2026-09-13T21:29:20.515Z POST /getcart from ::1
>>> 2026-09-13T21:29:20.555Z GET /userfavorites from ::1
>>> 2026-09-13T21:29:20.558Z GET /orderhistory?page=1&limit=1&status=all from ::1
[OrderHistory] User: 6a24564570942048bfcc7092, Status Filter: all
[OrderHistory] Final Query: {"$or":[{"userId":"6a24564570942048bfcc7092"},{"user":"6a24564570942048bfcc7092"},{"userId":"6a24564570942048bfcc7092"},{"user":"6a24564570942048bfcc7092"}]}
>>> 2026-09-13T21:29:20.560Z GET /myreviews from ::1
>>> 2026-09-13T21:29:20.561Z GET /user/profile from ::1
>>> 2026-09-13T21:29:20.631Z GET /allproducts from ::1
>>> 2026-09-13T21:29:20.672Z GET /allproducts from ::1
>>> 2026-09-13T21:29:22.755Z GET /allproducts from ::1
>>> 2026-09-13T21:29:22.940Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T21:29:26.110Z POST /getcart from ::1
>>> 2026-09-13T21:29:26.208Z GET /user/profile from ::1
>>> 2026-09-13T21:29:26.213Z POST /getcart from ::1
>>> 2026-09-13T21:29:26.241Z GET /userfavorites from ::1
>>> 2026-09-13T21:29:26.244Z GET /allproducts from ::1
>>> 2026-09-13T21:29:26.324Z GET /allproducts from ::1
>>> 2026-09-13T21:29:26.958Z POST /getcart from ::1
>>> 2026-09-13T21:29:26.991Z GET /orderhistory?page=1&limit=1&status=all from ::1
[OrderHistory] User: 6a24564570942048bfcc7092, Status Filter: all
[OrderHistory] Final Query: {"$or":[{"userId":"6a24564570942048bfcc7092"},{"user":"6a24564570942048bfcc7092"},{"userId":"6a24564570942048bfcc7092"},{"user":"6a24564570942048bfcc7092"}]}
>>> 2026-09-13T21:29:26.999Z GET /userfavorites from ::1
>>> 2026-09-13T21:29:27.002Z GET /user/profile from ::1
>>> 2026-09-13T21:29:27.004Z GET /myreviews from ::1
>>> 2026-09-13T21:29:27.077Z GET /allproducts from ::1
>>> 2026-09-13T21:29:27.362Z GET /allproducts from ::1
>>> 2026-09-13T21:29:27.446Z GET /allproducts from ::1
>>> 2026-09-13T21:29:36.884Z GET /myreviews from ::1
>>> 2026-09-13T21:29:36.915Z GET /orderhistory?page=1&limit=1&status=all from ::1
[OrderHistory] User: 6a24564570942048bfcc7092, Status Filter: all
[OrderHistory] Final Query: {"$or":[{"userId":"6a24564570942048bfcc7092"},{"user":"6a24564570942048bfcc7092"},{"userId":"6a24564570942048bfcc7092"},{"user":"6a24564570942048bfcc7092"}]}
>>> 2026-09-13T21:29:38.728Z GET /myreviews from ::1
>>> 2026-09-13T21:29:38.762Z GET /orderhistory?page=1&limit=1&status=all from ::1
[OrderHistory] User: 6a24564570942048bfcc7092, Status Filter: all
[OrderHistory] Final Query: {"$or":[{"userId":"6a24564570942048bfcc7092"},{"user":"6a24564570942048bfcc7092"},{"userId":"6a24564570942048bfcc7092"},{"user":"6a24564570942048bfcc7092"}]}
>>> 2026-09-13T21:29:41.448Z GET /myreviews from ::1
>>> 2026-09-13T21:29:41.480Z GET /orderhistory?page=1&limit=1&status=all from ::1
[OrderHistory] User: 6a24564570942048bfcc7092, Status Filter: all
[OrderHistory] Final Query: {"$or":[{"userId":"6a24564570942048bfcc7092"},{"user":"6a24564570942048bfcc7092"},{"userId":"6a24564570942048bfcc7092"},{"user":"6a24564570942048bfcc7092"}]}
>>> 2026-09-13T21:29:44.511Z GET /orderhistory?page=1&limit=1&status=all from ::1
[OrderHistory] User: 6a24564570942048bfcc7092, Status Filter: all
[OrderHistory] Final Query: {"$or":[{"userId":"6a24564570942048bfcc7092"},{"user":"6a24564570942048bfcc7092"},{"userId":"6a24564570942048bfcc7092"},{"user":"6a24564570942048bfcc7092"}]}
>>> 2026-09-13T21:29:44.543Z GET /myreviews from ::1
>>> 2026-09-13T21:29:50.833Z GET /orderhistory?page=1&limit=1&status=all from ::1
[OrderHistory] User: 6a24564570942048bfcc7092, Status Filter: all
[OrderHistory] Final Query: {"$or":[{"userId":"6a24564570942048bfcc7092"},{"user":"6a24564570942048bfcc7092"},{"userId":"6a24564570942048bfcc7092"},{"user":"6a24564570942048bfcc7092"}]}
>>> 2026-09-13T21:29:50.858Z GET /myreviews from ::1
>>> 2026-09-13T21:30:00.662Z POST /chatbot from ::1
>>> 2026-09-13T21:30:22.765Z GET /allproducts from ::1
>>> 2026-09-13T21:30:22.943Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T21:30:50.952Z POST /getcart from ::1
>>> 2026-09-13T21:30:50.983Z GET /userfavorites from ::1
>>> 2026-09-13T21:30:50.985Z GET /user/profile from ::1
>>> 2026-09-13T21:30:50.986Z POST /getcart from ::1
>>> 2026-09-13T21:30:50.988Z GET /userfavorites from ::1
>>> 2026-09-13T21:30:51.068Z GET /user/profile from ::1
>>> 2026-09-13T21:30:51.102Z GET /allproducts from ::1
>>> 2026-09-13T21:30:51.183Z GET /allproducts from ::1
>>> 2026-09-13T21:30:51.184Z GET /allproducts from ::1
>>> 2026-09-13T21:30:51.528Z GET /allproducts from ::1
>>> 2026-09-13T21:30:52.072Z POST /getcart from ::1
>>> 2026-09-13T21:30:52.104Z GET /user/profile from ::1
>>> 2026-09-13T21:30:52.107Z GET /userfavorites from ::1
>>> 2026-09-13T21:30:52.376Z POST /getcart from ::1
>>> 2026-09-13T21:30:52.408Z GET /userfavorites from ::1
>>> 2026-09-13T21:30:52.418Z GET /user/profile from ::1
>>> 2026-09-13T21:30:52.448Z GET /allproducts from ::1
>>> 2026-09-13T21:30:52.449Z GET /allproducts from ::1
>>> 2026-09-13T21:30:52.703Z GET /allproducts from ::1
>>> 2026-09-13T21:30:52.779Z GET /allproducts from ::1
>>> 2026-09-13T21:30:53.614Z POST /getcart from ::1
>>> 2026-09-13T21:30:53.648Z GET /user/profile from ::1
>>> 2026-09-13T21:30:53.651Z POST /getcart from ::1
>>> 2026-09-13T21:30:53.652Z GET /userfavorites from ::1
>>> 2026-09-13T21:30:53.732Z GET /allproducts from ::1
>>> 2026-09-13T21:30:53.765Z GET /allproducts from ::1
>>> 2026-09-13T21:30:54.323Z POST /getcart from ::1
>>> 2026-09-13T21:30:54.360Z GET /user/profile from ::1
>>> 2026-09-13T21:30:54.364Z GET /myreviews from ::1
>>> 2026-09-13T21:30:54.366Z GET /userfavorites from ::1
>>> 2026-09-13T21:30:54.368Z GET /orderhistory?page=1&limit=1&status=all from ::1
[OrderHistory] User: 6a24564570942048bfcc7092, Status Filter: all
[OrderHistory] Final Query: {"$or":[{"userId":"6a24564570942048bfcc7092"},{"user":"6a24564570942048bfcc7092"},{"userId":"6a24564570942048bfcc7092"},{"user":"6a24564570942048bfcc7092"}]}
>>> 2026-09-13T21:30:54.434Z GET /allproducts from ::1
>>> 2026-09-13T21:30:54.806Z GET /allproducts from ::1
>>> 2026-09-13T21:30:54.889Z GET /allproducts from ::1
>>> 2026-09-13T21:31:04.400Z POST /getcart from ::1
>>> 2026-09-13T21:31:04.421Z GET /userfavorites from ::1
>>> 2026-09-13T21:31:04.423Z POST /getcart from ::1
>>> 2026-09-13T21:31:04.453Z GET /user/profile from ::1
>>> 2026-09-13T21:31:04.540Z GET /allproducts from ::1
>>> 2026-09-13T21:31:04.597Z GET /allproducts from ::1
>>> 2026-09-13T21:31:04.714Z GET /allproducts from ::1
>>> 2026-09-13T21:31:05.258Z POST /getcart from ::1
>>> 2026-09-13T21:31:05.313Z GET /user/profile from ::1
>>> 2026-09-13T21:31:05.324Z GET /orderhistory?page=1&limit=1&status=all from ::1
[OrderHistory] User: 6a24564570942048bfcc7092, Status Filter: all
[OrderHistory] Final Query: {"$or":[{"userId":"6a24564570942048bfcc7092"},{"user":"6a24564570942048bfcc7092"},{"userId":"6a24564570942048bfcc7092"},{"user":"6a24564570942048bfcc7092"}]}
>>> 2026-09-13T21:31:05.327Z GET /myreviews from ::1
>>> 2026-09-13T21:31:05.328Z GET /userfavorites from ::1
>>> 2026-09-13T21:31:05.662Z GET /allproducts from ::1
>>> 2026-09-13T21:31:05.761Z GET /allproducts from ::1
>>> 2026-09-13T21:31:06.096Z POST /getcart from ::1
>>> 2026-09-13T21:31:06.146Z GET /userfavorites from ::1
>>> 2026-09-13T21:31:06.152Z GET /user/profile from ::1
>>> 2026-09-13T21:31:06.154Z POST /getcart from ::1
>>> 2026-09-13T21:31:06.442Z GET /allproducts from ::1
>>> 2026-09-13T21:31:06.495Z GET /allproducts from ::1
>>> 2026-09-13T21:31:06.551Z GET /allproducts from ::1
>>> 2026-09-13T21:31:07.587Z POST /getcart from ::1
>>> 2026-09-13T21:31:07.618Z GET /myreviews from ::1
>>> 2026-09-13T21:31:07.635Z GET /userfavorites from ::1
>>> 2026-09-13T21:31:07.636Z GET /orderhistory?page=1&limit=1&status=all from ::1
[OrderHistory] User: 6a24564570942048bfcc7092, Status Filter: all
[OrderHistory] Final Query: {"$or":[{"userId":"6a24564570942048bfcc7092"},{"user":"6a24564570942048bfcc7092"},{"userId":"6a24564570942048bfcc7092"},{"user":"6a24564570942048bfcc7092"}]}
>>> 2026-09-13T21:31:07.638Z GET /user/profile from ::1
>>> 2026-09-13T21:31:07.839Z POST /getcart from ::1
>>> 2026-09-13T21:31:07.870Z GET /user/profile from ::1
>>> 2026-09-13T21:31:07.882Z GET /userfavorites from ::1
>>> 2026-09-13T21:31:07.883Z GET /userfavorites from ::1
>>> 2026-09-13T21:31:07.884Z POST /getcart from ::1
>>> 2026-09-13T21:31:07.959Z GET /user/profile from ::1
>>> 2026-09-13T21:31:08.002Z GET /allproducts from ::1
>>> 2026-09-13T21:31:08.004Z GET /allproducts from ::1
>>> 2026-09-13T21:31:08.175Z GET /allproducts from ::1
>>> 2026-09-13T21:31:08.198Z GET /allproducts from ::1
>>> 2026-09-13T21:31:08.199Z GET /allproducts from ::1
>>> 2026-09-13T21:31:08.292Z GET /allproducts from ::1
>>> 2026-09-13T21:31:08.902Z POST /getcart from ::1
>>> 2026-09-13T21:31:08.991Z GET /orderhistory?page=1&limit=1&status=all from ::1
[OrderHistory] User: 6a24564570942048bfcc7092, Status Filter: all
[OrderHistory] Final Query: {"$or":[{"userId":"6a24564570942048bfcc7092"},{"user":"6a24564570942048bfcc7092"},{"userId":"6a24564570942048bfcc7092"},{"user":"6a24564570942048bfcc7092"}]}
>>> 2026-09-13T21:31:08.993Z GET /myreviews from ::1
>>> 2026-09-13T21:31:08.995Z GET /user/profile from ::1
>>> 2026-09-13T21:31:08.996Z GET /userfavorites from ::1
>>> 2026-09-13T21:31:09.059Z GET /allproducts from ::1
>>> 2026-09-13T21:31:09.319Z GET /allproducts from ::1
>>> 2026-09-13T21:31:11.638Z POST /getcart from ::1
>>> 2026-09-13T21:31:11.670Z GET /user/profile from ::1
>>> 2026-09-13T21:31:11.870Z GET /userfavorites from ::1
>>> 2026-09-13T21:31:11.951Z GET /allproducts from ::1
>>> 2026-09-13T21:31:12.614Z POST /getcart from ::1
>>> 2026-09-13T21:31:12.688Z GET /userfavorites from ::1
>>> 2026-09-13T21:31:12.691Z GET /userfavorites from ::1
>>> 2026-09-13T21:31:12.692Z POST /getcart from ::1
>>> 2026-09-13T21:31:12.725Z GET /user/profile from ::1
>>> 2026-09-13T21:31:12.728Z GET /user/profile from ::1
>>> 2026-09-13T21:31:12.795Z GET /allproducts from ::1
>>> 2026-09-13T21:31:12.894Z GET /allproducts from ::1
>>> 2026-09-13T21:31:12.970Z GET /allproducts from ::1
>>> 2026-09-13T21:31:12.974Z GET /allproducts from ::1
>>> 2026-09-13T21:31:12.974Z GET /allproducts from ::1
>>> 2026-09-13T21:31:13.354Z POST /getcart from ::1
>>> 2026-09-13T21:31:13.489Z GET /myreviews from ::1
>>> 2026-09-13T21:31:13.495Z GET /orderhistory?page=1&limit=1&status=all from ::1
[OrderHistory] User: 6a24564570942048bfcc7092, Status Filter: all
[OrderHistory] Final Query: {"$or":[{"userId":"6a24564570942048bfcc7092"},{"user":"6a24564570942048bfcc7092"},{"userId":"6a24564570942048bfcc7092"},{"user":"6a24564570942048bfcc7092"}]}
>>> 2026-09-13T21:31:13.497Z GET /user/profile from ::1
>>> 2026-09-13T21:31:13.498Z GET /userfavorites from ::1
>>> 2026-09-13T21:31:13.718Z GET /allproducts from ::1
